"232b8aaa-06a6-4940-b725-46470bc82864","014683-10-4","Sb-124","Antimony-124","4923348e-591b-4772-b224-d19df86f04c9","65f8d2a1-63ed-479c-b86c-3bcf38e86320"
"233ed5ca-7df0-4cf6-9271-21459ecd5c23","000079-10-7","C3H3O2-","Acrylate, ion","487df68b-4994-4027-8fdc-a4dc298257b7","a119c440-7e83-4655-a874-97fe1468315a"
"235b2f02-ff98-4da9-82e2-e4246c7b7990","017341-25-2","Na","Sodium","487df68b-4994-4027-8fdc-a4dc298257b7","7011f0aa-f5f9-4901-8c10-884ad8296812"
"237a5f15-8119-472a-8988-88b7ecb42405","001746-01-6",,"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin","487df68b-4994-4027-8fdc-a4dc298257b7","e8d7772c-55ca-4dd7-b605-fee5ae764578"
"237ca6bc-2f0a-4416-a0e3-bd512f038f2e","007440-50-8","Cu","Copper","487df68b-4994-4027-8fdc-a4dc298257b7","15f47463-77ea-40d0-bfe8-ca632819f556"
"237ea455-6c82-4254-af86-9409df922094","025057-89-0","C10H12N2O3S","Bentazone","487df68b-4994-4027-8fdc-a4dc298257b7","e1bc9a16-5b6a-494f-98ef-49f461b1a11e"
"23856318-9583-426b-ab04-12e4506b60a8","000115-07-1","C3H6","Propene","487df68b-4994-4027-8fdc-a4dc298257b7","be7e06e9-0bf5-462e-99dc-fe4aee383c48"
"23868338-42bc-4baf-a9e2-8e84ff8c92f1","000513-35-9","C5H10","2-Methyl-2-butene","487df68b-4994-4027-8fdc-a4dc298257b7","e47f0a6c-3be8-4027-9eee-de251784f708"
"238f8ea9-98df-41dc-ab93-ea5b549a0b96",,,"Gravel, in ground","487df68b-4994-4027-8fdc-a4dc298257b7","6a098164-9f04-4f65-8104-ffab7f2677f3"
"23a9f33d-dbab-4fcc-8f49-1df731b0b827","000075-72-9","CClF3","Methane, chlorotrifluoro-, CFC-13","487df68b-4994-4027-8fdc-a4dc298257b7","be7e06e9-0bf5-462e-99dc-fe4aee383c48"
"23c39061-9fdb-4753-8aaa-893a8cad4a4e","008002-74-2",,"Paraffins","487df68b-4994-4027-8fdc-a4dc298257b7","aa4362e0-b20a-448b-b2a0-261f4510deb5"
"23cb10a4-6228-4ce4-9fb5-7043bc31faec","014701-22-5","Ni++","Nickel, ion","487df68b-4994-4027-8fdc-a4dc298257b7","65f8d2a1-63ed-479c-b86c-3bcf38e86320"
"23dedce6-fc17-4ae8-9b91-6c0dca431adc","000064-18-6","CH2O2","Formic acid","487df68b-4994-4027-8fdc-a4dc298257b7","65f8d2a1-63ed-479c-b86c-3bcf38e86320"
"23e83c1f-07c9-4b5f-a898-0f4f09a6691f",,,"Wood, unspecified, standing","de5b3c87-0e35-4fb0-9765-4f3ba34c99e5","2d0acbd3-2083-4011-9a29-20c626b23dc3"
"23eaa36d-add4-4219-961e-ca7104dc0de9","007440-43-9","Cd","Cadmium","487df68b-4994-4027-8fdc-a4dc298257b7","23dbff79-8037-43e7-b270-5a3da416a284"
"23f4021a-5b2d-4e16-ba87-76e871b32392","110488-70-5","C21H22ClNO4","Dimethomorph","487df68b-4994-4027-8fdc-a4dc298257b7","e1bc9a16-5b6a-494f-98ef-49f461b1a11e"
"24145938-f9e3-40ea-ab06-409187ca5d26","014265-45-3","SO3 --","Sulfite","487df68b-4994-4027-8fdc-a4dc298257b7","e47f0a6c-3be8-4027-9eee-de251784f708"
"242b4a08-f6ff-496d-ae0f-bf8f8bc77692","007440-42-8","B","Boron","487df68b-4994-4027-8fdc-a4dc298257b7","a119c440-7e83-4655-a874-97fe1468315a"
"2451f9df-0596-49ec-8380-08e4ad75a153",,"(CH2)n","Hydrocarbons, aliphatic, alkanes, unspecified","487df68b-4994-4027-8fdc-a4dc298257b7","7011f0aa-f5f9-4901-8c10-884ad8296812"
"24541c8c-9f11-49ae-9de5-456f238a3f5e","007664-39-3","HF","Hydrogen fluoride","487df68b-4994-4027-8fdc-a4dc298257b7","7011f0aa-f5f9-4901-8c10-884ad8296812"
"24594cef-c50b-4e02-a5e3-c40cb06fea18","016316-03-3","Kr-89","Krypton-89","4923348e-591b-4772-b224-d19df86f04c9","be7e06e9-0bf5-462e-99dc-fe4aee383c48"
"2460f868-54a9-404c-bec8-c809a44ae72c","007439-96-5","Mn","Manganese","487df68b-4994-4027-8fdc-a4dc298257b7","be7e06e9-0bf5-462e-99dc-fe4aee383c48"
"2460ff3a-b368-4224-9c0d-0900fd29608f","000075-43-4","CHCl2F","Methane, dichlorofluoro-, HCFC-21","487df68b-4994-4027-8fdc-a4dc298257b7","e47f0a6c-3be8-4027-9eee-de251784f708"
"246c87af-4495-4977-8d39-eae397c1c8f1","000074-87-3","CH3Cl","Methane, monochloro-, R-40","487df68b-4994-4027-8fdc-a4dc298257b7","23dbff79-8037-43e7-b270-5a3da416a284"
"247ac273-60fa-4e21-9408-793f75fa1d37","007782-50-5","Cl2","Chlorine","487df68b-4994-4027-8fdc-a4dc298257b7","e8d7772c-55ca-4dd7-b605-fee5ae764578"
"248223f5-4e00-4b0d-9652-76a9c39ce414","000142-82-5","C7H16","Heptane","487df68b-4994-4027-8fdc-a4dc298257b7","23dbff79-8037-43e7-b270-5a3da416a284"
"24acc516-974c-4ff3-b7e1-5950b8d37206","007439-95-4","Mg","Magnesium","487df68b-4994-4027-8fdc-a4dc298257b7","a119c440-7e83-4655-a874-97fe1468315a"
"24cf82f8-c517-4fef-8f93-17519adb855e","007440-39-3","Ba","Barium","487df68b-4994-4027-8fdc-a4dc298257b7","be7e06e9-0bf5-462e-99dc-fe4aee383c48"
"24d49070-45df-4627-84fa-2d8adeca255b","000298-02-2","C7H17O2PS3","Phorate","487df68b-4994-4027-8fdc-a4dc298257b7","e1bc9a16-5b6a-494f-98ef-49f461b1a11e"
"24da5f03-1b1e-4a60-a925-248122c9d2a0","007439-95-4","Mg","Magnesium","487df68b-4994-4027-8fdc-a4dc298257b7","f335ce0e-b830-475a-adab-03858d9cbdaf"
"24e0a9cb-a789-46e2-a25c-0278a90d67e5","007440-41-7","Be","Beryllium","487df68b-4994-4027-8fdc-a4dc298257b7","aa4362e0-b20a-448b-b2a0-261f4510deb5"
"250dd08a-ee61-4a2b-86f8-b21e9ebe6ed9","000107-06-2","C2H4Cl2","Ethane, 1,2-dichloro-","487df68b-4994-4027-8fdc-a4dc298257b7","963f8022-3e2e-4be9-ad4d-b3b7a2282099"
"250de680-25a7-4a3b-93c9-a9ed44bb4e0c",,"CORINE 31b2","Occupation, forest, intensive, clear-cutting","eb955b7c-7bed-401f-9c76-5db716ca3640","7d704b6f-d455-4f41-9c28-50b4f372f315"
"25131632-4b24-4625-8940-60d00385dad5","007790-93-4","ClO3-","Chlorate","487df68b-4994-4027-8fdc-a4dc298257b7","963f8022-3e2e-4be9-ad4d-b3b7a2282099"
"251ad87f-5bfb-4eb5-8a00-5050e1782263","000096-48-0","C4H6O2","Butyrolactone","487df68b-4994-4027-8fdc-a4dc298257b7","a119c440-7e83-4655-a874-97fe1468315a"
"251b1db4-29e6-4312-bc30-ef7ae34aaaa3","019287-45-7","B2H6","Diborane","487df68b-4994-4027-8fdc-a4dc298257b7","a119c440-7e83-4655-a874-97fe1468315a"
"25577c13-5625-41cf-a921-9e82f81d2131","000121-43-7","(CH3O)3B","Methyl borate","487df68b-4994-4027-8fdc-a4dc298257b7","65f8d2a1-63ed-479c-b86c-3bcf38e86320"
"2563243b-9991-4fb4-bfe7-4239c25de7db","000107-31-3","C2H4O2","Methyl formate","487df68b-4994-4027-8fdc-a4dc298257b7","23dbff79-8037-43e7-b270-5a3da416a284"
"2566a811-5c71-4cef-9c90-cd3840cd707b","016961-83-4","H2SiF6","Fluosilicic acid","487df68b-4994-4027-8fdc-a4dc298257b7","be7e06e9-0bf5-462e-99dc-fe4aee383c48"
"257eacb9-96fe-4a3d-961a-f5e6c7823ff0","007664-39-3","HF","Hydrogen fluoride","487df68b-4994-4027-8fdc-a4dc298257b7","e8d7772c-55ca-4dd7-b605-fee5ae764578"
"258263a0-6be3-4439-bd84-efee0498b849","000074-82-8","CH4","Methane, biogenic","487df68b-4994-4027-8fdc-a4dc298257b7","f335ce0e-b830-475a-adab-03858d9cbdaf"
"25f52995-fc88-44ab-b11c-f93e35020d01","009004-57-3",,"Ethyl cellulose","487df68b-4994-4027-8fdc-a4dc298257b7","be7e06e9-0bf5-462e-99dc-fe4aee383c48"
"26202571-16f9-48c3-bf4d-e9c189f43b2c","000075-77-4","(CH3)3SiCl","Chlorosilane, trimethyl-","487df68b-4994-4027-8fdc-a4dc298257b7","e47f0a6c-3be8-4027-9eee-de251784f708"
"26296ec9-ff93-41e6-bbbf-6175af04284d","068476-25-5","(Na, K, Ca) AlSi3O8//SiO2","Feldspar, in ground","487df68b-4994-4027-8fdc-a4dc298257b7","6a098164-9f04-4f65-8104-ffab7f2677f3"
"26328cc0-eaef-49b4-9c42-2396313bbb5e","007440-51-9","Cm-alpha","Curium alpha","4923348e-591b-4772-b224-d19df86f04c9","e8d7772c-55ca-4dd7-b605-fee5ae764578"
"2635ffda-08c1-4069-b130-25f11c3db05d",,,"Insecticides, unspecified","487df68b-4994-4027-8fdc-a4dc298257b7","65f8d2a1-63ed-479c-b86c-3bcf38e86320"
"26991da1-c263-4707-9f85-78685acc94dc","000075-45-6","CHClF2","Methane, chlorodifluoro-, HCFC-22","487df68b-4994-4027-8fdc-a4dc298257b7","f335ce0e-b830-475a-adab-03858d9cbdaf"
"26997b2a-7acf-445b-b07e-d6736fd4ac81",,,"Radiation, electromagnetic","980b811e-3905-4797-82a5-173f5568bc7e","f335ce0e-b830-475a-adab-03858d9cbdaf"
"26b5c174-e20e-430a-a4b1-44de4af8b40f","000078-93-3","C4H8O","Methyl ethyl ketone","487df68b-4994-4027-8fdc-a4dc298257b7","e8d7772c-55ca-4dd7-b605-fee5ae764578"
"26eb22d8-e0cf-45a6-b09e-b8609fe6c8eb","000083-32-9","C12H10","Acenaphthene","487df68b-4994-4027-8fdc-a4dc298257b7","aa4362e0-b20a-448b-b2a0-261f4510deb5"
"26efe47c-92a5-4dea-b4d0-eac13e418a58",,"CORINE 122a","Occupation, traffic area, road network","eb955b7c-7bed-401f-9c76-5db716ca3640","7d704b6f-d455-4f41-9c28-50b4f372f315"
"2712fe5f-0d3c-4c8e-8bc4-26c604413849","022537-48-0","Cd++","Cadmium, ion","487df68b-4994-4027-8fdc-a4dc298257b7","e47f0a6c-3be8-4027-9eee-de251784f708"
"2716807d-0266-48ff-bb7a-6e6c5fbfd5c5","000075-09-2","CH2Cl2","Methane, dichloro-, HCC-30","487df68b-4994-4027-8fdc-a4dc298257b7","e8d7772c-55ca-4dd7-b605-fee5ae764578"
"2718482b-8399-442e-b89a-52fbcc22d2e6","007439-92-1","Pb","Lead","487df68b-4994-4027-8fdc-a4dc298257b7","be7e06e9-0bf5-462e-99dc-fe4aee383c48"
"273b51ae-dcc4-45c6-b8da-f6ba0313edf8","079538-32-2","C17H14ClF7O2","Tefluthrin","487df68b-4994-4027-8fdc-a4dc298257b7","e1bc9a16-5b6a-494f-98ef-49f461b1a11e"
"276e755c-ed57-466a-b555-4658c791f385","007440-41-7","Be","Beryllium","487df68b-4994-4027-8fdc-a4dc298257b7","963f8022-3e2e-4be9-ad4d-b3b7a2282099"
"27804c78-5eee-47f9-9a91-1f6126ccfe45","000064-18-6","CH2O2","Formic acid","487df68b-4994-4027-8fdc-a4dc298257b7","7011f0aa-f5f9-4901-8c10-884ad8296812"
"27b0b1f4-8cd4-4277-bfdd-1cab2f9c5e1c","114369-43-6","C19H17ClN4","Fenbuconazole","487df68b-4994-4027-8fdc-a4dc298257b7","e1bc9a16-5b6a-494f-98ef-49f461b1a11e"
"27c1a9a6-c45e-431f-830b-7061a100fed7","000057-12-5","CN-","Cyanide","487df68b-4994-4027-8fdc-a4dc298257b7","f335ce0e-b830-475a-adab-03858d9cbdaf"
"27d2b49d-9ecb-4b0a-80dc-9c6598464c6a","014274-82-9","Th-228","Thorium-228","4923348e-591b-4772-b224-d19df86f04c9","65f8d2a1-63ed-479c-b86c-3bcf38e86320"
"27db07bb-7d5b-4e63-8f16-401781188148","000064-19-7","CH3COOH","Acetic acid","487df68b-4994-4027-8fdc-a4dc298257b7","aa4362e0-b20a-448b-b2a0-261f4510deb5"
"27f61651-96a5-45c7-9873-832626cf6905","002837-89-0","C2HClF4","Ethane, 2-chloro-1,1,1,2-tetrafluoro-, HCFC-124","487df68b-4994-4027-8fdc-a4dc298257b7","e8d7772c-55ca-4dd7-b605-fee5ae764578"
"27f767b3-3ab6-41bd-9c5f-524104b23dce","015046-84-1","I-129","Iodine-129","4923348e-591b-4772-b224-d19df86f04c9","65f8d2a1-63ed-479c-b86c-3bcf38e86320"
"2813518d-c4a8-4a8d-9542-f1882ec27c1c","000100-52-7","C7H6O","Benzaldehyde","487df68b-4994-4027-8fdc-a4dc298257b7","be7e06e9-0bf5-462e-99dc-fe4aee383c48"
"281e1011-f121-4d5b-ad4d-22d562b2c2cd","000354-33-6","C2HF5","Ethane, pentafluoro-, HFC-125","487df68b-4994-4027-8fdc-a4dc298257b7","7011f0aa-f5f9-4901-8c10-884ad8296812"
"282973e4-3c2d-4a9c-a3f2-d39a5b36aa76","052918-63-5","C22H19Br2NO3","Deltamethrin","487df68b-4994-4027-8fdc-a4dc298257b7","e1bc9a16-5b6a-494f-98ef-49f461b1a11e"
"282d4a11-f053-47cf-89a4-aafa3184d61d","014596-12-4","Fe-59","Iron-59","4923348e-591b-4772-b224-d19df86f04c9","a119c440-7e83-4655-a874-97fe1468315a"
"284a896f-2aca-496e-9ab2-845525fbbc53","014762-75-5","C-14","Carbon-14","4923348e-591b-4772-b224-d19df86f04c9","23dbff79-8037-43e7-b270-5a3da416a284"
"284d6491-de2c-4124-95db-7732cbb5136c","000110-00-9","C4H4O","Furan","487df68b-4994-4027-8fdc-a4dc298257b7","7011f0aa-f5f9-4901-8c10-884ad8296812"
"285188e4-9b50-4916-a2bd-e7ce44354a88",,,"Aerosols, radioactive, unspecified","4923348e-591b-4772-b224-d19df86f04c9","23dbff79-8037-43e7-b270-5a3da416a284"
"28528881-7154-48d5-9cc3-5c13ddcdc47a",,,"Wood, primary forest, standing","de5b3c87-0e35-4fb0-9765-4f3ba34c99e5","2d0acbd3-2083-4011-9a29-20c626b23dc3"
"2853753b-084a-4962-bc19-c32d3a52ac2d","007440-20-2","Sc","Scandium","487df68b-4994-4027-8fdc-a4dc298257b7","f335ce0e-b830-475a-adab-03858d9cbdaf"
"28677a43-a849-4e4b-9504-58b7c07b25ed","007440-06-4","Pt","Platinum","487df68b-4994-4027-8fdc-a4dc298257b7","f335ce0e-b830-475a-adab-03858d9cbdaf"
"28955c40-9925-47d2-9770-dc18a4bba82a","013966-31-9","Mn-54","Manganese-54","4923348e-591b-4772-b224-d19df86f04c9","7011f0aa-f5f9-4901-8c10-884ad8296812"
"28999907-a8a7-45b3-857e-836495ca2aa0","000071-43-2","C6H6","Benzene","487df68b-4994-4027-8fdc-a4dc298257b7","7011f0aa-f5f9-4901-8c10-884ad8296812"
"28b0681a-8e83-4997-be31-65e5a0a1a81f","000075-07-0","CH3CHO","Acetaldehyde","487df68b-4994-4027-8fdc-a4dc298257b7","a119c440-7e83-4655-a874-97fe1468315a"
"28b4d99e-6111-4ef9-8c34-10f94fff9309","013966-29-5","U-234","Uranium-234","4923348e-591b-4772-b224-d19df86f04c9","65f8d2a1-63ed-479c-b86c-3bcf38e86320"
"28b7568a-4238-47ff-8b95-2b97ba55c6f3","378784-91-9","Xe-133m","Xenon-133m","4923348e-591b-4772-b224-d19df86f04c9","e8d7772c-55ca-4dd7-b605-fee5ae764578"
"28bca51a-6cc7-46af-961a-fd2b675a1376","014808-79-8","SO4 --","Sulfate","487df68b-4994-4027-8fdc-a4dc298257b7","e47f0a6c-3be8-4027-9eee-de251784f708"
"28be1d65-6b09-4ebd-8599-4366c3c2abab","013983-27-2","Kr-85","Krypton-85","4923348e-591b-4772-b224-d19df86f04c9","be7e06e9-0bf5-462e-99dc-fe4aee383c48"
"28e1e2d6-97ad-4dfd-932a-9edad36dcab9","000124-38-9","CO2","Carbon dioxide, biogenic","487df68b-4994-4027-8fdc-a4dc298257b7","23dbff79-8037-43e7-b270-5a3da416a284"
"28f19625-5e6a-4902-8c18-4b519db19d86","000060-51-5","C5H12NO3PS2","Dimethoate","487df68b-4994-4027-8fdc-a4dc298257b7","e1bc9a16-5b6a-494f-98ef-49f461b1a11e"
"28febdb5-59ae-41c3-8709-43edb165f74e","000108-95-2","C6H6O","Phenol","487df68b-4994-4027-8fdc-a4dc298257b7","a119c440-7e83-4655-a874-97fe1468315a"
"29190509-6cc8-47e1-bc99-5ff994e39b74","001330-20-7","C6H4(CH3)2","Xylene","487df68b-4994-4027-8fdc-a4dc298257b7","963f8022-3e2e-4be9-ad4d-b3b7a2282099"
"2925111b-3464-4e34-9d02-b73c1c033e91",,"CORINE not known","Occupation, tropical rain forest","eb955b7c-7bed-401f-9c76-5db716ca3640","7d704b6f-d455-4f41-9c28-50b4f372f315"
"295060ba-3c3d-45e4-99ca-e17b1204b553","007439-96-5","Mn","Manganese","487df68b-4994-4027-8fdc-a4dc298257b7","7011f0aa-f5f9-4901-8c10-884ad8296812"
"295c9740-6fdb-4676-9eb8-15e3786f713d",,"PM10-PM2.5","Particulates, > 2.5 um, and < 10um","487df68b-4994-4027-8fdc-a4dc298257b7","be7e06e9-0bf5-462e-99dc-fe4aee383c48"
"29630a65-f38c-48a5-9744-c0121f586640",,"CORINE x","Transformation, from unknown","1017f68a-f818-4f9d-a34d-a31e7386f628","7d704b6f-d455-4f41-9c28-50b4f372f315"
"297cc04f-e215-433c-ae3b-d1e34464c785","024203-36-9","K+","Potassium, ion","487df68b-4994-4027-8fdc-a4dc298257b7","65f8d2a1-63ed-479c-b86c-3bcf38e86320"
"299f371a-61c1-4ea2-8c38-901aa74acf7d","036734-19-7","C13H13Cl2N3O3","Iprodion","487df68b-4994-4027-8fdc-a4dc298257b7","e1bc9a16-5b6a-494f-98ef-49f461b1a11e"
"29bfab29-0ad0-47da-b5b9-a76328ba5a64","000071-23-8","C3H8O","Propanol","487df68b-4994-4027-8fdc-a4dc298257b7","be7e06e9-0bf5-462e-99dc-fe4aee383c48"
"29f7aad7-40e1-44db-af21-b3604c10b3f0","014834-67-4","I-133","Iodine-133","4923348e-591b-4772-b224-d19df86f04c9","7011f0aa-f5f9-4901-8c10-884ad8296812"
"29fba89c-b900-4160-a5f1-129916933bca","105512-06-9","C17H13ClFNO4","Clodinafop-propargyl","487df68b-4994-4027-8fdc-a4dc298257b7","e1bc9a16-5b6a-494f-98ef-49f461b1a11e"
"2a1c80de-a083-470b-80dd-ba11a5aeea8c","000075-59-2","C4H13NO","Tetramethyl ammonium hydroxide","487df68b-4994-4027-8fdc-a4dc298257b7","e8d7772c-55ca-4dd7-b605-fee5ae764578"
"2a46e7f4-c66c-43e5-8a8a-d119c4098aff","022541-75-9","Ti3+","Titanium, ion","487df68b-4994-4027-8fdc-a4dc298257b7","aa4362e0-b20a-448b-b2a0-261f4510deb5"
"2a51889e-9264-45df-9753-64c25a755d9e","000075-01-4","CH2CHCl","Ethene, chloro-","487df68b-4994-4027-8fdc-a4dc298257b7","7011f0aa-f5f9-4901-8c10-884ad8296812"
"2a5ed451-12a2-47db-b4dc-fa0bfbc01d79","007440-47-3","Cr","Chromium","487df68b-4994-4027-8fdc-a4dc298257b7","f335ce0e-b830-475a-adab-03858d9cbdaf"
"2a613b0f-cc83-4039-aebb-1e95810ec106","000115-10-6","CH3OCH3","Dimethyl ether","487df68b-4994-4027-8fdc-a4dc298257b7","65f8d2a1-63ed-479c-b86c-3bcf38e86320"
"2a7b68ff-f12a-44c6-8b31-71ec91d29889","007440-31-5","Sn","Tin","487df68b-4994-4027-8fdc-a4dc298257b7","7011f0aa-f5f9-4901-8c10-884ad8296812"
"2a8ec77d-55f2-402a-bc5a-2e9162de2822","014391-76-5","Ag-110m","Silver-110","4923348e-591b-4772-b224-d19df86f04c9","aa4362e0-b20a-448b-b2a0-261f4510deb5"
"2a992e5e-9f16-47b8-8bcb-733d00bed658","022537-50-4","Sn4+","Tin, ion","487df68b-4994-4027-8fdc-a4dc298257b7","65f8d2a1-63ed-479c-b86c-3bcf38e86320"
"2b178c09-89d4-49be-afbb-ec21bc158d9c","000075-31-0","C3H9N","Isopropylamine","487df68b-4994-4027-8fdc-a4dc298257b7","963f8022-3e2e-4be9-ad4d-b3b7a2282099"
"2b185e1c-282d-40df-86c9-99de81830782","014119-32-5","Pu-241 Beta","Plutonium-241","4923348e-591b-4772-b224-d19df86f04c9","65f8d2a1-63ed-479c-b86c-3bcf38e86320"
"2b2369a4-26bb-4b18-8479-752fdf7a5e7f","007440-36-0","Sb","Antimony","487df68b-4994-4027-8fdc-a4dc298257b7","912f1ae3-734e-4cc6-bbf7-0f36843cd7de"
"2b4a3249-b67a-4858-abf7-24aa1468f298","013981-50-5","Co-57","Cobalt-57","4923348e-591b-4772-b224-d19df86f04c9","be7e06e9-0bf5-462e-99dc-fe4aee383c48"
"2b50f643-216a-412b-a0e5-5946867aa2ed","007664-41-7","NH3","Ammonia","487df68b-4994-4027-8fdc-a4dc298257b7","23dbff79-8037-43e7-b270-5a3da416a284"
"2b676e9e-1e3b-45d6-b209-6ed3af61fc42","000100-42-5","C8H8","Styrene","487df68b-4994-4027-8fdc-a4dc298257b7","f335ce0e-b830-475a-adab-03858d9cbdaf"
"2ba5e39b-adb6-4767-a51d-90c1cf32fe98","007440-61-1","U","Uranium, in ground","487df68b-4994-4027-8fdc-a4dc298257b7","6a098164-9f04-4f65-8104-ffab7f2677f3"
"2baa4381-b781-4f5e-90de-508b0fa3fd1f","007429-90-5","Al","Aluminium","487df68b-4994-4027-8fdc-a4dc298257b7","e1bc9a16-5b6a-494f-98ef-49f461b1a11e"
"2bb2d63d-ad12-442f-af58-009b08ce2df4","007681-52-9","NaOCl","Sodium hypochlorite","487df68b-4994-4027-8fdc-a4dc298257b7","23dbff79-8037-43e7-b270-5a3da416a284"
"2bbffe32-86bd-485c-95a2-844bbfd42840",,,"Radioactive species, Nuclides, unspecified","4923348e-591b-4772-b224-d19df86f04c9","65f8d2a1-63ed-479c-b86c-3bcf38e86320"
"2bcad3b3-5305-481c-a166-ad5e6eac2675","007440-02-0","Ni","Nickel","487df68b-4994-4027-8fdc-a4dc298257b7","dbeb0ac7-0dec-439e-887a-9924cc8005dd"
"2beb46d1-2d1d-48ca-bf95-f0668fed29bf","022541-75-9","Ti3+","Titanium, ion","487df68b-4994-4027-8fdc-a4dc298257b7","65f8d2a1-63ed-479c-b86c-3bcf38e86320"
"2becddd1-aa5a-4c35-be0e-aefb9bd469f8","000075-12-7","HCONH2","Formamide","487df68b-4994-4027-8fdc-a4dc298257b7","e8d7772c-55ca-4dd7-b605-fee5ae764578"
"2bf4e40e-ed11-457a-ae60-53a5cc43fdc7","016752-77-5","C6H12N2O3S","Methomyl","487df68b-4994-4027-8fdc-a4dc298257b7","e1bc9a16-5b6a-494f-98ef-49f461b1a11e"
"2c126bcc-bb63-4d63-bd72-f02a1e616809",,"CORINE 231","Transformation, from pasture and meadow","1017f68a-f818-4f9d-a34d-a31e7386f628","7d704b6f-d455-4f41-9c28-50b4f372f315"
"2c5362e9-ff22-46b4-9dad-3c765df0ac3f","000107-13-1","CH2CHCN","Acrylonitrile","487df68b-4994-4027-8fdc-a4dc298257b7","e47f0a6c-3be8-4027-9eee-de251784f708"
"2c668435-93b1-4a68-8b7c-f32f65615d37","013981-50-5","Co-57","Cobalt-57","4923348e-591b-4772-b224-d19df86f04c9","aa4362e0-b20a-448b-b2a0-261f4510deb5"
"2c7be02c-791f-4fef-b231-b90321bbeb30","023713-49-7","Zn++","Zinc, ion","487df68b-4994-4027-8fdc-a4dc298257b7","e47f0a6c-3be8-4027-9eee-de251784f708"
"2c86a9d8-2cd6-409a-8e5c-86fc3b52bf97","014392-02-0","Cr-51","Chromium-51","4923348e-591b-4772-b224-d19df86f04c9","65f8d2a1-63ed-479c-b86c-3bcf38e86320"
"2c872773-0a29-4831-93b9-d49b116fa7d5","007440-39-3","Ba","Barium","487df68b-4994-4027-8fdc-a4dc298257b7","963f8022-3e2e-4be9-ad4d-b3b7a2282099"
"2c931139-2463-4abd-9dc0-3523477499db","003812-32-6","CO3--","Carbonate","487df68b-4994-4027-8fdc-a4dc298257b7","963f8022-3e2e-4be9-ad4d-b3b7a2282099"
"2c9a7182-37c8-4777-a37a-9a007c3edb2f","015438-31-0","Fe++","Iron, ion","487df68b-4994-4027-8fdc-a4dc298257b7","65f8d2a1-63ed-479c-b86c-3bcf38e86320"
"2c9e7fba-dd57-4294-8a5e-2aa489930f69","014391-76-5","Ag-110m","Silver-110","4923348e-591b-4772-b224-d19df86f04c9","be7e06e9-0bf5-462e-99dc-fe4aee383c48"
"2cb2333c-1599-46cf-8435-3dffce627524","000630-08-0","CO","Carbon monoxide, biogenic","487df68b-4994-4027-8fdc-a4dc298257b7","7011f0aa-f5f9-4901-8c10-884ad8296812"
"2cb441cd-8d2e-4e5c-a208-48c4fa005c41",,"CORINE 221b","Transformation, to permanent crop, vine, extensive","1017f68a-f818-4f9d-a34d-a31e7386f628","7d704b6f-d455-4f41-9c28-50b4f372f315"
"2cba713d-ab0b-44cb-babb-f8cac262554f","007440-62-2","V","Vanadium","487df68b-4994-4027-8fdc-a4dc298257b7","e8d7772c-55ca-4dd7-b605-fee5ae764578"
"2cbb504a-ce2f-40e9-9d38-e130e95a1242","000050-32-8","C20H12","Benzo(a)pyrene","487df68b-4994-4027-8fdc-a4dc298257b7","e8d7772c-55ca-4dd7-b605-fee5ae764578"
"2cbc6042-2cee-4668-8017-d7f805d9029e","000306-83-2","C2HCl2F3","Ethane, 2,2-dichloro-1,1,1-trifluoro-, HCFC-123","487df68b-4994-4027-8fdc-a4dc298257b7","be7e06e9-0bf5-462e-99dc-fe4aee383c48"
"2cbe35d9-052c-4fe8-8eb2-08769f10b2c7","000064-18-6","CH2O2","Formic acid","487df68b-4994-4027-8fdc-a4dc298257b7","e8d7772c-55ca-4dd7-b605-fee5ae764578"
"2cbfe861-7436-4a43-8892-f057320dc57d","015751-81-2","Xe-138","Xenon-138","4923348e-591b-4772-b224-d19df86f04c9","7011f0aa-f5f9-4901-8c10-884ad8296812"
"2cc8dc8a-e6fb-4486-a840-4bdc1bc71e9b","007681-52-9","NaOCl","Sodium hypochlorite","487df68b-4994-4027-8fdc-a4dc298257b7","e8d7772c-55ca-4dd7-b605-fee5ae764578"
"2cc93e0a-c655-4628-bea6-243d8240b5a4","007440-70-2","Ca","Calcium","487df68b-4994-4027-8fdc-a4dc298257b7","15f47463-77ea-40d0-bfe8-ca632819f556"
"2ce73c7e-01b7-4fc0-a995-0e3785d5277d",,"BO3---","Borate","487df68b-4994-4027-8fdc-a4dc298257b7","65f8d2a1-63ed-479c-b86c-3bcf38e86320"
"2cea4705-5460-4f03-80ca-1aaf90f17c3a","007440-21-3","Si","Silicon","487df68b-4994-4027-8fdc-a4dc298257b7","23dbff79-8037-43e7-b270-5a3da416a284"
"2cf249bc-1557-41e1-81e8-866d06e3413c","013982-39-3","Zn-65","Zinc-65","4923348e-591b-4772-b224-d19df86f04c9","23dbff79-8037-43e7-b270-5a3da416a284"
"2cfb7e90-7484-48e3-9885-a7f097965ec3","000118-92-3","C7H7NO","Anthranilic acid","487df68b-4994-4027-8fdc-a4dc298257b7","be7e06e9-0bf5-462e-99dc-fe4aee383c48"
